Date,Open,High,Low,Close,Adj Close,Volume
17/04/2023,158.919998,159.080002,153.580002,154.279999,154.279999,48532054
18/04/2023,155.600006,157.220001,154.960007,154.960007,154.960007,34842720
19/04/2023,154.619995,156.059998,154.259995,155.399994,155.399994,23709051
20/04/2023,156.259995,158.020004,154.100006,154.460007,154.460007,51785070
21/04/2023,153.339996,154.520004,152.179993,153.240005,153.240005,34635495
24/04/2023,152.300003,155.029999,152.078995,154.199997,154.199997,36313960
25/04/2023,153.520004,154.240005,150.839996,151.460007,151.460007,41514946
26/04/2023,151.460007,154.479996,149.679993,153.860001,153.860001,49550436
27/04/2023,156.220001,162.475006,155.399994,162.039993,162.039993,78793688
28/04/2023,160.380005,162.880005,156.940002,159.880005,159.880005,41563257
02/05/2023,158.139999,162.039993,154.479996,154.940002,154.940002,49769428
03/05/2023,156.380005,156.419998,151.740005,153.259995,153.259995,73452404
04/05/2023,152.179993,153.779999,146.740005,148.240005,148.240005,41318797
05/05/2023,149.419998,153.860001,149.419998,153.240005,153.240005,35537126
09/05/2023,null,null,null,null,null,null
