Date,Open,High,Low,Close,Adj Close,Volume
2023-04-18,638.599976,656.799988,637.200012,650.599976,650.599976,5982452
2023-04-19,649.400024,654.000000,645.000000,652.200012,652.200012,5593199
2023-04-20,655.400024,659.400024,644.400024,644.599976,644.599976,7525376
2023-04-21,641.000000,646.000000,636.400024,638.599976,638.599976,8149620
2023-04-24,632.599976,639.599976,629.000000,632.400024,632.400024,6333199
2023-04-25,625.400024,626.599976,613.599976,620.599976,620.599976,11356953
2023-04-26,614.799988,640.799988,612.200012,634.000000,634.000000,9599041
2023-04-27,642.799988,642.799988,626.799988,630.200012,630.200012,8414412
2023-04-28,631.000000,634.799988,619.799988,628.400024,628.400024,6955791
2023-05-02,626.799988,634.000000,610.599976,610.599976,610.599976,8101357
2023-05-03,612.799988,619.799988,607.799988,611.400024,611.400024,5976995
2023-05-04,612.000000,616.200012,592.599976,598.400024,598.400024,11571178
2023-05-05,602.000000,610.599976,599.400024,605.200012,605.200012,4984658
2023-05-09,null,null,null,null,null,null
