Date,Open,High,Low,Close,Adj Close,Volume
2023-03-29,543.799988,554.849976,543.505005,554.000000,544.783569,21411453
2023-03-30,554.000000,558.200012,551.099976,555.299988,546.061890,12376544
2023-03-31,549.299988,556.099976,547.000000,549.700012,540.555115,32527045
2023-04-03,554.400024,564.500000,553.599976,556.400024,547.143677,31929737
2023-04-04,562.000000,563.299988,551.200012,551.200012,542.030151,21871508
2023-04-05,554.900024,557.299988,550.400024,554.200012,544.980225,12482936
2023-04-06,552.500000,563.200012,550.900024,562.900024,553.535522,12780940
2023-04-11,563.299988,564.400024,558.299988,562.400024,553.043823,27308177
2023-04-12,560.200012,567.700012,558.799988,561.599976,552.257080,18444217
2023-04-13,559.900024,567.299988,559.900024,567.299988,557.862305,31193339
2023-04-14,567.900024,587.400024,563.299988,584.299988,574.579468,46918588
2023-04-17,588.099976,589.099976,573.700012,578.099976,568.482605,17022897
2023-04-18,576.799988,581.700012,573.700012,574.599976,565.040833,21150937
2023-04-19,574.099976,575.200012,570.000000,573.400024,563.860840,16476041
2023-04-20,577.799988,581.599976,571.200012,575.099976,565.532532,18149031
2023-04-21,577.900024,579.299988,568.099976,573.700012,564.155823,16475926
2023-04-24,569.900024,577.650024,568.299988,573.299988,563.762451,28074221
2023-04-25,567.799988,569.400024,562.700012,566.299988,556.878906,19470392
2023-04-26,568.000000,575.698975,563.799988,571.700012,562.189087,21487013
2023-04-27,574.000000,579.299988,560.599976,575.400024,565.827576,24614220
2023-04-28,578.400024,578.599976,565.099976,573.799988,564.254150,26012411
2023-05-02,592.500000,610.700012,591.041992,593.900024,584.019775,111897000
2023-05-03,598.799988,601.799988,591.700012,593.200012,583.331421,23152226
2023-05-04,596.200012,596.799988,583.400024,584.000000,574.284485,39625040
2023-05-05,588.000000,600.500000,586.500000,599.799988,589.821594,20223115
2023-05-09,null,null,null,null,null,null
